hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
227,0.007573367036494275,0.011900525474783463,0,0.007590129357524884,0.6363892966358342,FALSE
228,0.0028755631295370116,0.009894315431377537,0,0.002881927684706306,0.2906278003243991,FALSE
229,0.014239571522705646,0.03378793828503523,0,0.014271088319402773,0.42143949129362507,FALSE
230,0.15630284843996423,0.050278516521840906,0,0.1566487974096793,3.1087402583182127,TRUE
231,0.046268486466855614,0.05083532445709413,0,0.04637089365510102,0.9101640829676813,FALSE
232,0.19398039255604052,0.06819012679344187,0,0.19440973416829824,2.8446991034880496,TRUE
233,0.22067341462504814,0.08144849291656558,0,0.22116183656485922,2.7093615452295983,TRUE
234,0.18122668683212584,0.06700788984213753,0,0.1816278003512984,2.704557437326768,TRUE
235,0.20249295205423487,0.057724379999138584,0,0.20294113472548436,3.507927708487413,TRUE
236,0.06770125214561283,0.0365585306929362,0,0.06785109700552396,1.851859220334968,FALSE
237,0.06362535145609173,0.03753320616913305,0,0.06376617502395171,1.6951749650531218,FALSE
238,0.045000350815057356,0.0538785307136129,0,0.04509995120722338,0.8352185967032618,FALSE
239,0.2292545679193884,0.09354634247782191,0,0.2297619827385409,2.4507058410513523,TRUE
240,0.2513923012202438,0.11042057430450562,0,0.2519487140333785,2.2766798923448994,TRUE
241,0.035695330020382776,0.061152600259786354,0,0.0357743353793218,0.5837091124292854,FALSE
242,0.12055709151905847,0.040782128598862294,0,0.12082392351872534,2.956125530005358,TRUE
243,0.025815592881080787,0.07804251505382483,0,0.025872731172858137,0.3307888381515657,FALSE
244,0.0037395462896435026,0.02171443119303031,1,0.0037478231201620513,0.17221479376552984,FALSE
245,0.09747888174626897,0.06225671062380822,1,0.09769463417206083,1.5657570207217322,FALSE
246,0.19959645390916042,0.0689699997465233,1,0.20003822568925167,2.8939604848878058,TRUE
247,0.1663910149041751,0.08367148525655566,1,0.1667592922628443,1.9886226997642351,TRUE
248,0.15715384921252207,0.08666246399308268,1,0.15750168172334617,1.8134015809320394,FALSE
249,0.08249416013406817,0.04658376118297044,1,0.08267674650399509,1.7708780493281733,FALSE
250,0.039095510910341066,0.03317076568537337,1,0.03918204197394553,1.1786134598508895,FALSE
251,0.017714501304551652,0.032461731730624464,0,0.017753709249489904,0.5457041371529713,FALSE
252,0.00465341715237239,0.007488215101055059,0,0.004663716675929288,0.6214320888988275,FALSE
253,0.0039057589207870157,0.009423056428936843,0,0.003914403633843033,0.4144896032664089,FALSE
254,0.009318435865173093,0.029251610783785385,0,0.009339060590308226,0.31856146090725523,FALSE
255,0.0019766457408977225,0.008711560861443998,0,0.0019810206999236156,0.22689914842310827,FALSE
256,0.0070204256563551675,0.018549730707723727,0,0.007035964138519875,0.3784650983333147,FALSE
257,0.07539874248199749,0.0354549773456153,0,0.07556562438811629,2.1266052928763757,TRUE
258,0.11903995726527855,0.04488631582374759,0,0.11930343135408678,2.652032252606911,TRUE
259,0.007331103881087829,0.03437793774152119,0,0.007347329995070075,0.21325025183908647,FALSE
260,0.1346663409943733,0.060251808153161585,0,0.1349644013457187,2.235058915610435,TRUE
261,0.2080399234385734,0.07642494267486369,0,0.20850038335911553,2.7221469347205427,TRUE
262,0.2104113384631411,0.08017437641555156,0,0.21087704709535232,2.624421266123216,TRUE
263,0.21203820899832546,0.06150397254818896,0,0.2125075184234277,3.447553063864151,TRUE
264,0.003987973335106107,0.01176935757123098,0,0.003996800015363703,0.3388437568465342,FALSE
265,0.11608934961872194,0.04891199801182226,0,0.11634629305447075,2.3734329885821186,TRUE
266,0.030011274776825945,0.05899983661134796,0,0.030077699475367935,0.5086670828348296,FALSE
267,0.1474872352917932,0.05723594066117219,0,0.14781367244635932,2.5768290620904537,TRUE
268,0.146226678328154,0.08240869959713519,0,0.14655032546073912,1.7744082729493447,FALSE
269,0.15417140067630913,0.09008094568987826,0,0.15451263205984328,1.7114762672127704,FALSE
270,0.17005968248718958,0.05390299092792575,0,0.17043607979877864,3.154921082479044,TRUE
271,0.02394779393614594,0.023979923146156965,0,0.024000798182209574,0.9986601620941319,FALSE
272,0.08732966398009596,0.04267076761760262,1,0.08752295289057338,2.046592289192158,TRUE
273,0.14878568743823045,0.06991565414726277,1,0.14911499848912518,2.12807402366349,TRUE
274,0.20805339370230116,0.07738847495114794,1,0.208513883436912,2.6884286559934982,TRUE
275,0.14582432199707063,0.044954371471203965,1,0.14614707858441242,3.2438296260126793,TRUE
276,0.1548197406474321,0.06649388056570803,1,0.15516240701789882,2.328330657351876,TRUE
277,0.1582101449719233,0.06102995832621974,1,0.1585603154083407,2.5923357857505356,TRUE
278,0.03541262831931955,0.06385544492866542,1,0.035491007967574505,0.5545749208838795,FALSE
279,-0.01492789307766272,0.027076026615186703,0,-0.014960933353523193,-0.5513324864767933,FALSE
280,0.002071256955652852,0.00683706289368482,0,0.002075841320026087,0.3029454296180319,FALSE
281,0.00509189631515888,0.011793410583602941,0,0.005103166335518118,0.4317577412456442,FALSE
282,0.005260723341820006,0.014398210352495035,0,0.005272367031223131,0.3653734188505161,FALSE
283,0.027596837349809666,0.041803111839717445,0,0.02765791811413258,0.6601622734599798,FALSE
284,0.015788348731992936,0.026969820974996308,0,0.01582329347568667,0.5854079916448203,FALSE
285,0.03615203546245362,0.040626529036491846,0,0.03623205165887081,0.8898627650415543,FALSE
286,0.21739373695052783,0.06604299135221617,0,0.21787489989842784,3.2917003379077387,TRUE
287,0.0025421696070221473,0.036346520278840194,0,0.0025477962540421347,0.06994258563183885,FALSE
288,0.11220596055080016,0.04351042047790513,0,0.11245430878524293,2.578829607215105,TRUE
289,0.034876699053510346,0.051461039181106415,0,0.03495389251623383,0.6777301742930038,FALSE
290,0.04397066088766924,0.050211817820598435,0,0.04406798224158956,0.8757034259299634,FALSE
291,0.19286878316107292,0.05180197508372109,0,0.1932956644206963,3.7231936205012084,TRUE
292,0.029972942078674562,0.028671798269499057,0,0.03003928193450534,1.0453806139728479,FALSE
293,0.01252446488487932,0.03215932386395667,0,0.012552185593531797,0.38945050393041425,FALSE
294,0.1989568099649265,0.09727032092989057,0,0.19939716600521712,2.045400982159074,TRUE
295,0.17503952090183306,0.05521349709302125,0,0.17542694021325186,3.1702306522431325,TRUE
296,0.1589140340329998,0.05669712931003968,0,0.15926576240452783,2.8028585568063322,TRUE
297,0.21145904462088774,0.10294725909915196,0,0.21192707216711398,2.0540522056757666,TRUE
298,0.19186203581970504,0.0647632594204657,0,0.19228668882047717,2.96251358465561,TRUE
299,0.03531123016508966,0.07692797401224706,0,0.035389385386295866,0.4590167701474636,FALSE
300,0.14070507363725715,0.043266228608164904,1,0.14101649966528113,3.252076230436786,TRUE
301,0.08195157518127864,0.06200961971916456,1,0.08213296063447709,1.3215945453693996,FALSE
302,0.1373249764237504,0.04474149324702361,1,0.13762892119880799,3.0692980152799403,TRUE
303,0.22215538404949373,0.0982094403291368,1,0.22264708606897482,2.2620573267189736,TRUE
304,0.13128612981028756,0.05707176208325305,1,0.13157670865641263,2.3003693073077858,TRUE
